grouping,group_key,room_type,class_name,grid,sigma,augmentation,method_a,method_b,n_a,n_b,n_a_augmented,n_b_augmented,tv_distance,l1_percent_points,js_divergence,js_distance,hellinger_distance,cosine_distance,pearson_corr,sliced_wasserstein,centroid_a_x,centroid_a_y,centroid_b_x,centroid_b_y,centroid_shift,max_abs_diff_pp,mean_abs_diff_pp,positive_mass_pp,negative_mass_pp
room_class,bedroom__nightstand,bedroom,nightstand,32,1.25,rot90_flip,3dfront,relaxed,8806,128,52836,768,0.6199802693317757,123.99605386635517,0.4195837909775605,0.6477528780156523,0.5802769194778794,0.4552950402127589,0.35391336033515125,0.047514629948318524,0.5000009079613436,0.4999993797623592,0.5022781870542934,0.5013252574569934,0.0026351378955028074,0.8472057079453048,0.12108989635386247,61.998026933177584,-61.998026933177584
room_class,bedroom__nightstand,bedroom,nightstand,32,1.25,rot90_flip,3dfront,retrieval,8806,672,52836,4032,0.2928998225635159,58.579964512703185,0.10086961308039756,0.31759976870331247,0.2701704208838896,0.2104607722491465,0.7132529045181346,0.022266862480192988,0.5000009079613436,0.4999993797623592,0.5,0.5000000000000001,1.099585618583618e-06,0.8470847532821111,0.057206996594436704,29.289982256351596,-29.28998225635159
room_class,bedroom__table,bedroom,table,32,1.25,rot90_flip,3dfront,infinigen,1241,213,7446,1278,0.377514530398421,75.50290607968418,0.16200199068441085,0.40249470888995653,0.34681040969587634,0.2091453028837632,0.6344837058329621,0.03739368540768869,0.4999999999999999,0.4999999999999999,0.5,0.49999999999999994,1.2412670766236366e-16,0.3188642392445211,0.07373330671844158,37.75145303984209,-37.75145303984209
room_class,bedroom__wardrobe,bedroom,wardrobe,32,1.25,rot90_flip,3dfront,diffuscene,5191,860,31146,5160,0.8597899004389622,171.95798008779246,0.7652428629418138,0.8747816087126054,0.829473937817676,0.9722445627031961,-0.19678086587782828,0.20437612786803505,0.5000460037430007,0.5000385267682909,0.4999999999999999,0.4999999999999999,6.000546845937187e-05,3.0195535559832787,0.16792771492948483,85.97899004389623,-85.97899004389623
room_class,bedroom__wardrobe,bedroom,wardrobe,32,1.25,rot90_flip,3dfront,ollama_llm,5191,96,31146,576,0.7012400693453869,140.2480138690774,0.5043748973992925,0.7101935633327667,0.6422664254004137,0.759169704115694,0.025088070393266496,0.07383398224959498,0.5000460037430007,0.5000385267682909,0.5037907403491886,0.5075814806983772,0.008421354180957368,2.144646756385226,0.1369609510440209,70.1240069345387,-70.1240069345387
room_class,bedroom__wardrobe,bedroom,wardrobe,32,1.25,rot90_flip,3dfront,relaxed,5191,122,31146,732,0.6569899306178719,131.3979861235744,0.411383868515499,0.6413921331880358,0.5685587490128063,0.6624397781338641,0.08169327012877912,0.08057621533575555,0.5000460037430007,0.5000385267682909,0.5003273964737374,0.5001636982368687,0.00030797689110934485,0.9892699722475029,0.12831834582380314,65.69899306178718,-65.6989930617872
room_class,bedroom__wardrobe,bedroom,wardrobe,32,1.25,rot90_flip,3dfront,retrieval,5191,336,31146,2016,0.3362107032759151,67.24214065518302,0.15938593372765686,0.3992316792636286,0.3627523110833462,0.09693129383501209,0.9023025826946174,0.025369205333665795,0.5000460037430007,0.5000385267682909,0.5000000000000001,0.5000000000000001,6.000546845905907e-05,0.6744439764306583,0.06566615298357717,33.6210703275915,-33.621070327591525
room_class,livingroom__cabinet,livingroom,cabinet,32,1.25,rot90_flip,3dfront,infinigen,2699,1396,16194,8376,0.3595975520391854,71.9195104078371,0.1601128415043546,0.4001410270196679,0.35500656890447263,0.21202952800744035,0.6537141504902464,0.029259679466294784,0.5000043128714807,0.5000021564357404,0.5000000000000001,0.5000000000000001,4.821936904439006e-06,0.45249161209336075,0.07023389688265341,35.95975520391855,-35.95975520391853
room_class,livingroom__cabinet,livingroom,cabinet,32,1.25,rot90_flip,3dfront,retrieval,2699,189,16194,1134,0.5152892521087485,103.05785042174969,0.3000103255514825,0.5477319833198373,0.49539337868678346,0.4374446901292426,0.1413334266155149,0.03427420794957259,0.5000043128714807,0.5000021564357404,0.5,0.5,4.821936904587957e-06,0.5528651312678883,0.10064243205248993,51.52892521087486,-51.528925210874846
room_class,livingroom__chair,livingroom,chair,32,1.25,rot90_flip,3dfront,cube,12317,102,73902,612,0.19494332012047605,38.988664024095215,0.04302140877993178,0.20741602826187705,0.17442762842347384,0.07905338139133422,0.711476828484441,0.02675920836684056,0.5,0.5000000000000001,0.5,0.5,1.1102230246251565e-16,0.12247146354856119,0.03807486721103048,19.4943320120476,-19.494332012047607
room_class,livingroom__chair,livingroom,chair,32,1.25,rot90_flip,3dfront,relaxed,12317,100,73902,600,0.727418501064371,145.48370021287423,0.5511982257363752,0.742427252824393,0.6861115760391032,0.6695417822054299,-0.2138569017690159,0.1045357410150414,0.5,0.5000000000000001,0.5029975688313341,0.501498784415667,0.003351383837048709,1.1591666067558113,0.14207392598913499,72.74185010643708,-72.74185010643711
room_class,livingroom__chair,livingroom,chair,32,1.25,rot90_flip,3dfront,retrieval,12317,252,73902,1512,0.6616454483684799,132.329089673696,0.45176998706152666,0.6721383689847847,0.6176617743609437,0.5218839941809035,0.11576039998119612,0.06757611573101965,0.5,0.5000000000000001,0.5,0.5,1.1102230246251565e-16,1.016110076371349,0.12922762663446874,66.16454483684798,-66.164544836848
room_class,livingroom__decor,livingroom,decor,32,1.25,rot90_flip,3dfront,infinigen,750,781,4500,4686,0.3083698324390383,61.67396648780766,0.11681374799825736,0.3417802627394645,0.2953834016710894,0.1791148995289732,0.5536934632187515,0.01657346309131807,0.5000138966815637,0.5000069483407819,0.5,0.5,1.5536962319059137e-05,0.31402331615708934,0.06022848289824967,30.83698324390382,-30.836983243903834
room_class,livingroom__sofa,livingroom,sofa,32,1.25,rot90_flip,3dfront,cube,3043,56,18258,336,0.45724076774984,91.44815354996803,0.25616885987961024,0.5061312674391992,0.46342911423088157,0.2974513061452212,0.5420066781676522,0.06166876871337441,0.5,0.5,0.5,0.5,0.0,0.6402266306941443,0.08930483745114065,45.72407677498401,-45.724076774984006
room_class,livingroom__sofa,livingroom,sofa,32,1.25,rot90_flip,3dfront,infinigen,3043,81,18258,486,0.4525367485284466,90.50734970568931,0.2429028538200942,0.4928517564340156,0.44151589188756696,0.3455990940945811,0.29081363753598816,0.04792399451873634,0.5,0.5,0.5,0.5,0.0,0.5773385263656209,0.08838608369696221,45.25367485284466,-45.253674852844654
room_class,livingroom__sofa,livingroom,sofa,32,1.25,rot90_flip,3dfront,relaxed,3043,54,18258,324,0.6628268707309539,132.56537414619078,0.4456746290419187,0.6675886675505499,0.6091574639255856,0.48198427492204887,0.37790132883537475,0.08248831828687804,0.5,0.5,0.5001914752355795,0.5000957376177898,0.0002140758213817955,1.0648791684673165,0.12945837318963943,66.28268707309539,-66.28268707309539
room_class,livingroom__sofa,livingroom,sofa,32,1.25,rot90_flip,3dfront,retrieval,3043,252,18258,1512,0.5160899531068297,103.21799062136594,0.29344455859298235,0.5417052322001167,0.48285254559900137,0.4338380022748307,0.21625038665867385,0.041116928555193374,0.5,0.5,0.5,0.5,0.0,0.6581653298402432,0.10079881896617768,51.60899531068297,-51.60899531068298
room_class,livingroom__table,livingroom,table,32,1.25,rot90_flip,3dfront,cube,5707,56,34242,336,0.15992594031119145,31.985188062238294,0.03126058224071567,0.17680662385984205,0.1487527548318935,0.05805229083758212,0.82499821004563,0.009677892423506952,0.5000018351437843,0.5000036702875684,0.49999999999999994,0.5,4.10350625003466e-06,0.14155997027036335,0.031235535217029584,15.992594031119147,-15.992594031119147
room_class,livingroom__table,livingroom,table,32,1.25,rot90_flip,3dfront,infinigen,5707,173,34242,1038,0.6123111963771593,122.46223927543187,0.36569057591608733,0.6047235533002558,0.5318727533499451,0.5909208442964404,-0.10212479753103547,0.06852797666631388,0.5000018351437843,0.5000036702875684,0.5000000000000001,0.5,4.103506249960184e-06,0.7894632099806527,0.11959203054241394,61.231119637715935,-61.23111963771592
room_class,livingroom__table,livingroom,table,32,1.25,rot90_flip,3dfront,relaxed,5707,54,34242,324,0.8381184585253156,167.62369170506312,0.6998197528429733,0.836552301319513,0.7822926353921518,0.8504922769068013,-0.32158072930777154,0.15331410580406707,0.5000018351437843,0.5000036702875684,0.5013619180532702,0.5006809590266351,0.001519389863314343,1.538642207094602,0.1636950114307257,83.81184585253156,-83.81184585253155
room_class,livingroom__table,livingroom,table,32,1.25,rot90_flip,3dfront,retrieval,5707,252,34242,1512,0.7137163120641783,142.74326241283563,0.5252336953770678,0.7247300844984067,0.6724712935299891,0.710769680847062,-0.3347485138136783,0.10392296281706623,0.5000018351437843,0.5000036702875684,0.5,0.5,4.103506250009835e-06,0.75600968453199,0.1393977172000348,71.37163120641782,-71.37163120641782
room_class,livingroom__tv,livingroom,tv,32,1.25,rot90_flip,3dfront,cube,2360,56,14160,336,0.5836356457997738,116.72712915995479,0.3808487977232705,0.617129482137477,0.5709106512992895,0.4276769337322279,0.4362862919734122,0.08655905657845417,0.5000062133670479,0.5000062133670479,0.5,0.5000000000000001,8.787027947020245e-06,1.06983969347026,0.11399133707026834,58.36356457997739,-58.363564579977385
room_class,livingroom__tv,livingroom,tv,32,1.25,rot90_flip,3dfront,infinigen,2360,65,14160,390,0.5116679725801037,102.33359451602072,0.3073754019492867,0.5544144676587063,0.5127811361923178,0.3195536899206246,0.5662797070207783,0.04895407885395513,0.5000062133670479,0.5000062133670479,0.5000000000000001,0.5,8.787027947020245e-06,0.6982057285016592,0.09993515089455149,51.16679725801036,-51.16679725801036
room_class,livingroom__tv,livingroom,tv,32,1.25,rot90_flip,3dfront,relaxed,2360,54,14160,324,0.7252274470143826,145.0454894028765,0.517744047055833,0.7195443329328868,0.6613064417117073,0.5498455805371498,0.29875768686759135,0.10170334355961254,0.5000062133670479,0.5000062133670479,0.500192902764428,0.5000964513822139,0.00020735435967264045,1.275594763006871,0.1416459857449966,72.52274470143828,-72.52274470143826
room_class,livingroom__tv,livingroom,tv,32,1.25,rot90_flip,3dfront,retrieval,2360,252,14160,1512,0.5180398778214549,103.60797556429095,0.3134455263796272,0.5598620601359117,0.5113644621634578,0.406722903166462,0.3231642181562617,0.02905058947921514,0.5000062133670479,0.5000062133670479,0.5,0.5,8.78702794709875e-06,0.7364593171090238,0.10117966363700288,51.80398778214547,-51.80398778214549
